Age,Income,CreditScore,ConstantFeature,Purchased,Gender_Female,Gender_Male,City_Delhi,City_Kanpur,City_Lucknow
-1.4281594062857528,0.16175067903207382,1.5505897101788286,10.0,0,1,0,0,0,1
-0.28316227961138224,0.19831454666775314,0.7951656802664786,10.0,1,0,1,1,0,0
1.4680097964788315,-0.3074856222924773,0.924140514641758,10.0,1,1,0,0,0,1
-1.2934538619711209,0.7223966494458232,0.7951656802664786,10.0,1,1,0,1,0,0
0.3230126698044609,2.1301055534194764,0.5187910351765944,10.0,0,0,1,0,0,1
0.3230126698044609,-0.7584399897991887,-0.2919079237537325,10.0,0,0,1,0,0,1
0.7944820749056724,2.302260430204133,1.6304312743159064,10.0,0,1,0,0,1,0
0.05360158117519731,1.7827488108805232,-1.151740152922261,10.0,1,1,0,1,0,0
0.05360158117519731,-0.795003857434868,-0.850798872713276,10.0,1,0,1,0,1,0
-1.6975704949150163,-0.7279701001027893,-1.2070150819402379,10.0,0,0,1,1,0,0
-1.3608066341284368,0.18612659078919336,1.1759485246125412,10.0,1,0,1,1,0,0
1.1312459356922517,0.4908254877531876,1.1206735955945644,10.0,0,1,0,1,0,0
-0.013751190982118602,0.7163026715065434,-0.5437159337245159,10.0,0,1,0,0,1,0
1.4680097964788315,1.7827488108805232,-1.1394568353627106,10.0,0,1,0,0,1,0
1.063893163534936,-0.8254737471312674,1.3356316528866965,10.0,1,1,0,0,0,1
1.5353625686361474,-0.7401580559813491,-1.6492145140840526,10.0,0,0,1,0,1,0
-1.4281594062857528,-1.5628450777841334,1.0838236429159132,10.0,1,0,1,0,0,1
1.670068112950779,0.42379173042110885,0.445091129819292,10.0,0,1,0,0,0,1
1.670068112950779,2.302260430204133,-1.1824484468211371,10.0,1,0,1,1,0,0
-0.8893372290272255,-0.05763252678200201,-1.2868566460773156,10.0,0,0,1,0,1,0
1.5353625686361474,0.027683164367916374,0.015175015235027714,10.0,0,0,1,0,1,0
0.45771821411909275,0.5517652671459864,1.6427145918754569,10.0,0,1,0,1,0,0
-0.6199261403979618,0.05205907612503591,0.5802076229743465,10.0,1,0,1,0,0,1
-0.21580950745406632,0.5395773112674267,-0.0032499611042978984,10.0,1,1,0,0,0,1
-0.41786782392601407,1.0088136125919778,0.23627473130693505,10.0,1,0,1,0,1,0
0.5250709862764087,-1.9284837541409265,-0.2919079237537325,10.0,1,1,0,0,1,0
1.1985987078495677,1.4110161565844501,1.440039852142875,10.0,0,1,0,1,0,0
-1.4955121784430685,-0.44764711489591463,1.354056629226022,10.0,0,0,1,0,0,1
-0.0811039631394345,0.8686521199885404,0.10729989693165577,10.0,0,0,1,0,1,0
0.7944820749056724,-1.0814208205810225,-1.5632312911671997,10.0,1,0,1,1,0,0
0.45771821411909275,0.5456712892067066,-0.519149298605415,10.0,1,1,0,0,0,1
0.12095435333251321,-2.172242871712122,0.6539075283316489,10.0,1,0,1,0,1,0
0.05360158117519731,-1.75785237184109,-1.4281147980121451,10.0,0,1,0,1,0,0
0.1883071254898291,0.1739386349106336,1.0531153490170373,10.0,1,0,1,0,0,1
0.05360158117519731,-0.4963989384101537,0.32225795422378795,10.0,1,1,0,1,0,0
-1.2934538619711209,-0.8437556809491071,-0.19978304205710443,10.0,1,1,0,1,0,0
-1.2934538619711209,0.2653483039998319,-1.600081243845851,10.0,0,1,0,0,1,0
1.4680097964788315,0.08252896582143533,0.7705990451473779,10.0,0,0,1,0,0,1
1.063893163534936,-0.014974681207042819,0.5187910351765944,10.0,1,0,1,0,1,0
-0.8219844568699095,0.027683164367916374,-1.1640234704818115,10.0,1,0,1,1,0,0
0.7944820749056724,0.027683164367916374,-0.49458266348631424,10.0,0,1,0,0,1,0
0.3230126698044609,0.027683164367916374,-0.08923318402115075,10.0,1,0,1,0,1,0
-0.21580950745406632,0.08862294376071522,-0.2734829474144069,10.0,0,1,0,1,0,0
-1.226101089813805,0.259254326060552,1.3417733116664718,10.0,0,0,1,0,0,1
1.4680097964788315,-0.033256615024882474,-1.4281147980121451,10.0,1,0,1,0,0,1
-1.4281594062857528,-0.1795120855675997,1.4461815109226503,10.0,0,0,1,1,0,0
-1.091395545499173,1.6121174285806863,-1.1394568353627106,10.0,0,0,1,0,1,0
0.05360158117519731,-1.2276762911237398,-1.299139963636866,10.0,0,0,1,0,1,0
0.39036544196177686,2.1361995313587565,0.6784741634507497,10.0,1,0,1,0,1,0
0.3230126698044609,0.4725435539353479,-1.6246478789649519,10.0,0,0,1,0,1,0
1.3333042521641996,-0.2587337987782382,0.6477658695518738,10.0,0,0,1,0,0,1
-1.158748317656489,0.027683164367916374,-1.2929983048570908,10.0,1,0,1,0,0,1
0.05360158117519731,0.22269045842487267,0.5740659641945712,10.0,1,0,1,1,0,0
1.6027153407934631,1.4902378697950887,-0.6235574978615935,10.0,0,0,1,0,1,0
1.4006570243215155,0.027683164367916374,0.18714146106873342,10.0,0,1,0,0,1,0
-0.8219844568699095,0.417697752481829,-0.6358408154211439,10.0,0,0,1,0,1,0
1.670068112950779,1.4597679800986891,1.3049233589878206,10.0,0,0,1,0,0,1
-1.7649232670723323,0.39941581866398934,0.18099980228895823,10.0,0,1,0,1,0,0
0.6597765305910405,0.6553628921137444,1.3356316528866965,10.0,0,0,1,0,1,0
-0.1484567352967504,0.1312807893356744,-0.3287578764323837,10.0,0,0,1,1,0,0
0.3230126698044609,-0.9717292176739847,1.6427145918754569,10.0,1,1,0,1,0,0
-0.8893372290272255,-0.19779401938543936,-0.8016656024750745,10.0,0,0,1,1,0,0
0.05360158117519731,-0.2587337987782382,-0.058524890122274735,10.0,0,0,1,0,1,0
1.1312459356922517,-0.15513617381048017,-0.8078072612548496,10.0,1,1,0,0,1,0
-0.3505150517686981,0.027683164367916374,-0.5130076398256398,10.0,0,0,1,1,0,0
-0.28316227961138224,0.16175067903207382,-1.4342564567919205,10.0,0,1,0,1,0,0
-1.226101089813805,-0.08810241647840143,0.24241639008671026,10.0,0,1,0,0,0,1
1.4006570243215155,1.6974331197306047,-0.9060738017312528,10.0,1,1,0,0,0,1
0.1883071254898291,0.14346874521423417,-0.23663299473575566,10.0,1,1,0,1,0,0
-1.091395545499173,0.4847315098139077,-0.6726907680997951,10.0,0,0,1,1,0,0
0.39036544196177686,0.9174039435027795,-1.2745733285177652,10.0,0,1,0,0,0,1
1.4006570243215155,0.027683164367916374,1.1759485246125412,10.0,1,0,1,0,0,1
-0.0811039631394345,0.576141178903106,0.445091129819292,10.0,0,0,1,1,0,0
-1.7649232670723323,-0.3684254016852761,0.5802076229743465,10.0,0,1,0,1,0,0
0.8618348470629882,-0.6670303207099905,-0.7279656971177719,10.0,0,1,0,1,0,0
0.39036544196177686,-0.2221699311425589,-0.3778911466705853,10.0,0,0,1,0,1,0
0.05360158117519731,-0.36233142374599625,-0.2919079237537325,10.0,1,1,0,0,0,1
0.05360158117519731,-0.3684254016852761,-0.8630821902728265,10.0,0,1,0,0,0,1
1.3333042521641996,-1.0509509308846232,0.475799423718168,10.0,1,0,1,1,0,0
-0.6872789125552777,-1.1484545779131012,0.4205244947001912,10.0,1,0,1,0,0,1
-1.6302177227577004,-2.1356790040764424,-0.21820801839643003,10.0,0,1,0,1,0,0
-0.0811039631394345,-2.377914627162818,-1.3851231865537188,10.0,0,1,0,0,1,0
0.12095435333251321,0.6858327818101438,-0.08309152524137556,10.0,1,1,0,1,0,0
-1.6302177227577004,-0.24045186496039855,-1.059615271225633,10.0,0,0,1,0,1,0
-0.7546316847125936,0.11909283345711465,0.7951656802664786,10.0,0,0,1,0,0,1
0.6597765305910405,0.4055097966032692,-0.9306404368503537,10.0,1,1,0,1,0,0
-0.8219844568699095,-0.5024929163494336,-1.1026068826840594,10.0,0,0,1,0,0,1
-1.2934538619711209,-0.5207748501672732,-0.3410411939919341,10.0,0,1,0,0,0,1
-1.6302177227577004,1.3378884213130915,1.5690146865181545,10.0,1,1,0,0,0,1
1.670068112950779,-0.38670733550311576,-1.6246478789649519,10.0,1,0,1,1,0,0
1.670068112950779,0.4420736642389485,-0.6788324268795703,10.0,1,0,1,1,0,0
1.1312459356922517,-2.1844308275906816,-1.0657569300054082,10.0,0,1,0,1,0,0
-0.8219844568699095,1.8071247226376426,-0.02167493744362351,10.0,0,1,0,0,1,0
0.39036544196177686,1.575553560945007,-0.4454493932481126,10.0,1,0,1,1,0,0
0.45771821411909275,-0.2831097105353577,0.7583157275878274,10.0,0,1,0,1,0,0
-0.21580950745406632,-0.2221699311425589,0.34682458934288873,10.0,1,0,1,0,1,0
0.7944820749056724,-1.2398642470022996,-0.3041912413132829,10.0,1,1,0,0,1,0
1.4680097964788315,0.4055097966032692,1.6365729330956815,10.0,1,1,0,1,0,0
1.3333042521641996,0.2653483039998319,0.35910790690243916,10.0,1,1,0,0,1,0
1.1312459356922517,0.6858327818101438,0.08273326181255496,10.0,1,0,1,0,1,0
-0.6872789125552777,0.7589605170815025,-0.0032499611042978984,10.0,1,0,1,1,0,0
-0.21580950745406632,0.7711484729600623,-1.6492145140840526,10.0,0,1,0,0,1,0
-0.013751190982118602,-0.033256615024882474,-0.7648156497964232,10.0,1,1,0,0,0,1
0.39036544196177686,2.302260430204133,-1.4403981155716956,10.0,0,0,1,0,0,1
0.5250709862764087,-1.3008040263950984,-1.42197313923237,10.0,0,0,1,1,0,0
-1.6302177227577004,-0.7889098794955881,0.3161162954440127,10.0,1,0,1,1,0,0
0.5924237584337245,0.8686521199885404,-0.40245778178968616,10.0,0,0,1,1,0,0
-1.226101089813805,0.027683164367916374,0.7091824573496258,10.0,1,1,0,0,1,0
0.8618348470629882,0.027683164367916374,0.9671321261001844,10.0,0,1,0,0,0,1
1.3333042521641996,1.4110161565844501,1.5014564399406272,10.0,0,0,1,0,1,0
-1.4955121784430685,0.6858327818101438,1.6549979094350071,10.0,0,0,1,1,0,0
0.6597765305910405,1.7522789211841237,0.9487071497608587,10.0,1,0,1,1,0,0
0.9965403913776201,2.0204139505124386,0.7398907512485018,10.0,0,0,1,0,0,1
0.39036544196177686,0.4420736642389485,-0.27962460619418206,10.0,0,0,1,1,0,0
1.1985987078495677,-0.008880703267762934,1.016265396338386,10.0,1,0,1,0,1,0
-1.226101089813805,-1.544563143966294,1.2435067711900685,10.0,0,0,1,0,0,1
0.9965403913776201,-2.1295850261371627,-0.009391619884073103,10.0,0,0,1,0,0,1
-0.48522059608332996,1.0636594140454967,1.4093315582439991,10.0,0,1,0,0,0,1
-1.4955121784430685,-0.8803195485847864,-1.42197313923237,10.0,0,0,1,1,0,0
-1.6975704949150163,-0.47811700459231404,-1.4895313858098973,10.0,1,1,0,0,1,0
-1.6975704949150163,0.6127050465387853,-1.1026068826840594,10.0,1,0,1,1,0,0
-0.5525733682406458,0.5822351568423859,1.1268152543743397,10.0,0,0,1,0,1,0
-0.1484567352967504,-0.8193797691919875,-1.059615271225633,10.0,0,0,1,0,0,1
-0.8893372290272255,-1.1728304896702209,1.0346903726777117,10.0,0,1,0,0,0,1
1.6027153407934631,-0.23435788702111865,0.21170809618783423,10.0,0,1,0,1,0,0
-0.5525733682406458,-1.3617438057878972,-1.5693729499469748,10.0,0,0,1,1,0,0
-0.8219844568699095,1.5938354947628466,0.6723325046709746,10.0,0,0,1,1,0,0
0.05360158117519731,0.2897242157569514,0.0028916976754773055,10.0,0,0,1,1,0,0
0.8618348470629882,0.027683164367916374,1.5198814162799528,10.0,0,0,1,1,0,0
-1.6302177227577004,-1.4348715410592559,-0.488441004706539,10.0,0,1,0,0,0,1
-0.9566900011845413,1.3074185316166922,-0.18135806571777882,10.0,0,1,0,1,0,0
-0.8219844568699095,-0.4537410928351945,0.445091129819292,10.0,1,1,0,1,0,0
1.6027153407934631,0.18612659078919336,-1.3851231865537188,10.0,1,0,1,0,1,0
0.05360158117519731,-0.8681315927062266,0.2854080015451367,10.0,0,0,1,0,0,1
0.05360158117519731,0.8442762082314209,0.2976913191046871,10.0,1,0,1,0,0,1
-0.5525733682406458,0.027683164367916374,1.532164733839503,10.0,1,1,0,0,1,0
0.1883071254898291,-0.2952976664139175,1.618147956756356,10.0,0,0,1,0,0,1
-1.6975704949150163,-0.7523460118599088,0.6416242107720985,10.0,1,1,0,0,0,1
0.7271293027483564,0.6492689141744646,1.5505897101788286,10.0,1,1,0,0,1,0
0.9965403913776201,0.003307252610796835,-0.4700160283672134,10.0,1,0,1,0,1,0
0.3230126698044609,0.5822351568423859,0.7091824573496258,10.0,1,0,1,0,0,1
0.5250709862764087,-0.9473533059168652,-0.03395825500317392,10.0,1,0,1,1,0,0
-0.48522059608332996,-1.4714354086949353,1.1268152543743397,10.0,0,0,1,0,1,0
-0.013751190982118602,0.2958181936962313,-0.9674903895290049,10.0,1,0,1,0,0,1
-1.3608066341284368,-1.3434618719700577,-1.0043403422076562,10.0,0,0,1,1,0,0
-1.5628649506003844,-0.21607595320327902,1.5690146865181545,10.0,0,0,1,1,0,0
-0.9566900011845413,-0.11857230617480086,0.4512327885990672,10.0,1,1,0,1,0,0
-1.6975704949150163,-1.4897173425127748,-0.2980495825335077,10.0,0,1,0,1,0,0
-0.28316227961138224,-0.22826390908183877,0.7521740688080522,10.0,1,0,1,0,1,0
0.8618348470629882,0.027683164367916374,0.4082411771406408,10.0,0,1,0,1,0,0
0.9965403913776201,0.5517652671459864,0.5433576702956953,10.0,1,1,0,1,0,0
-1.5628649506003844,0.027683164367916374,-0.7955239436952992,10.0,1,1,0,0,1,0
0.5924237584337245,0.015495208489356604,1.5505897101788286,10.0,0,1,0,1,0,0
-0.0811039631394345,0.15565670109279395,-1.4281147980121451,10.0,0,1,0,0,0,1
1.1985987078495677,-0.6792182765885503,1.3601982880057975,10.0,0,0,1,0,0,1
-0.0811039631394345,0.2470663701819922,-0.27962460619418206,10.0,0,0,1,0,0,1
0.6597765305910405,0.9905316787741382,1.3601982880057975,10.0,1,0,1,1,0,0
-0.21580950745406632,1.7035270976698846,-1.0104820009874314,10.0,0,0,1,1,0,0
-0.21580950745406632,0.7163026715065434,-1.4895313858098973,10.0,1,0,1,0,0,1
-1.5628649506003844,-0.6182784971957513,-1.4772480682503468,10.0,0,0,1,0,0,1
