Age,Income,CreditScore,Purchased,Gender_Female,Gender_Male,City_Delhi,City_Kanpur,City_Lucknow
-0.3505150517686981,-1.2886160705165386,1.261931747529394,0,1,0,0,0,1
-1.091395545499173,0.3262880833926307,-0.1322247954795772,0,0,1,0,1,0
-0.0811039631394345,0.5456712892067066,1.1145319368147892,0,0,1,0,1,0
0.8618348470629882,0.39332184072470944,-1.2254400582795635,0,0,1,0,0,1
0.6597765305910405,0.5273893553888669,1.1513818894934404,0,0,1,1,0,0
-0.7546316847125936,-0.5695266736815123,1.5690146865181545,0,0,1,0,0,1
0.12095435333251321,-1.5079992763306145,0.98555710243951,0,0,1,0,1,0
-1.0240427733418573,-0.7889098794955881,0.9732737848799595,0,1,0,0,0,1
-0.21580950745406632,-0.2831097105353577,0.9057155383024323,1,1,0,1,0,0
0.3230126698044609,-0.849849658888387,-0.9490654131896793,0,0,1,1,0,0
-1.2934538619711209,-0.39889529138167557,0.3529662481226639,0,0,1,0,0,1
-0.7546316847125936,0.6919267597494237,1.6242896155361313,1,0,1,0,1,0
-1.3608066341284368,-0.898601482402626,-1.5448063148278741,0,0,1,1,0,0
-1.6975704949150163,0.10081089963927499,0.19328311984850863,1,0,1,0,1,0
1.1312459356922517,0.19222056872847326,1.2005151597316421,0,1,0,1,0,0
1.1985987078495677,-0.7218761221635094,-1.3789815277739437,0,1,0,0,1,0
0.12095435333251321,-0.22826390908183877,-1.121031859023385,0,1,0,0,0,1
-0.7546316847125936,-0.38670733550311576,-0.1752164069380036,1,1,0,1,0,0
0.05360158117519731,-0.09419639441768132,-0.6481241329806944,0,1,0,1,0,0
0.7944820749056724,-2.377914627162818,-0.6235574978615935,0,1,0,1,0,0
0.05360158117519731,1.252572730163173,-0.12608313669980198,1,0,1,1,0,0
-1.0240427733418573,1.1672570390132548,-0.7341073558975472,1,0,1,0,1,0
1.670068112950779,0.3750399069068698,-0.39017446423013574,1,0,1,0,1,0
-0.0811039631394345,-2.1844308275906816,0.00903335645525251,0,0,1,0,0,1
1.1312459356922517,-0.2892036884746376,-0.7770989673559736,1,0,1,1,0,0
0.05360158117519731,-1.166736511730941,0.5617826466350209,0,0,1,0,1,0
-0.28316227961138224,1.209914884588214,-0.27962460619418206,0,0,1,0,1,0
-0.41786782392601407,0.1373747672749543,-1.3789815277739437,1,1,0,1,0,0
-0.41786782392601407,0.12518681139639454,1.562873027738379,0,1,0,0,1,0
0.9291876192203041,-0.05763252678200201,0.7583157275878274,0,0,1,0,0,1
0.9965403913776201,-0.2587337987782382,0.5617826466350209,0,1,0,1,0,0
0.5250709862764087,0.3750399069068698,-0.5867075451829423,0,0,1,0,0,1
0.5250709862764087,0.43597968629966866,-0.027816596223398715,0,1,0,0,1,0
-1.3608066341284368,-0.849849658888387,0.7030407985698506,0,0,1,1,0,0
-0.5525733682406458,-0.24045186496039855,-1.538664656048099,1,1,0,0,1,0
-1.2934538619711209,-1.898013864444527,1.6304312743159064,0,1,0,0,0,1
1.1985987078495677,0.027683164367916374,-0.2980495825335077,1,0,1,0,1,0
1.4680097964788315,-0.9778231956132646,-0.6174158390818183,0,0,1,1,0,0
0.5924237584337245,1.4049221786451702,0.7214657749091762,0,1,0,1,0,0
0.1883071254898291,0.5700472009638261,0.9425654909810836,0,0,1,0,0,1
1.6027153407934631,-0.5390567839851129,0.9487071497608587,1,0,1,0,1,0
0.8618348470629882,-1.4348715410592559,-1.4403981155716956,0,0,1,1,0,0
1.1312459356922517,0.36894592896758993,-1.151740152922261,0,0,1,1,0,0
-0.8219844568699095,1.1916329507703742,-1.3359899163155171,1,1,0,0,1,0
0.7944820749056724,-0.7828159015563083,0.10115823815188058,1,0,1,1,0,0
-1.4281594062857528,0.16175067903207382,1.5505897101788286,0,1,0,0,0,1
-0.28316227961138224,0.19831454666775314,0.7951656802664786,1,0,1,1,0,0
1.4680097964788315,-0.3074856222924773,0.924140514641758,1,1,0,0,0,1
-1.2934538619711209,0.7223966494458232,0.7951656802664786,1,1,0,1,0,0
0.3230126698044609,2.1301055534194764,0.5187910351765944,0,0,1,0,0,1
0.3230126698044609,-0.7584399897991887,-0.2919079237537325,0,0,1,0,0,1
0.7944820749056724,2.302260430204133,1.6304312743159064,0,1,0,0,1,0
0.05360158117519731,1.7827488108805232,-1.151740152922261,1,1,0,1,0,0
0.05360158117519731,-0.795003857434868,-0.850798872713276,1,0,1,0,1,0
-1.6975704949150163,-0.7279701001027893,-1.2070150819402379,0,0,1,1,0,0
-1.3608066341284368,0.18612659078919336,1.1759485246125412,1,0,1,1,0,0
1.1312459356922517,0.4908254877531876,1.1206735955945644,0,1,0,1,0,0
-0.013751190982118602,0.7163026715065434,-0.5437159337245159,0,1,0,0,1,0
1.4680097964788315,1.7827488108805232,-1.1394568353627106,0,1,0,0,1,0
1.063893163534936,-0.8254737471312674,1.3356316528866965,1,1,0,0,0,1
1.5353625686361474,-0.7401580559813491,-1.6492145140840526,0,0,1,0,1,0
-1.4281594062857528,-1.5628450777841334,1.0838236429159132,1,0,1,0,0,1
1.670068112950779,0.42379173042110885,0.445091129819292,0,1,0,0,0,1
1.670068112950779,2.302260430204133,-1.1824484468211371,1,0,1,1,0,0
-0.8893372290272255,-0.05763252678200201,-1.2868566460773156,0,0,1,0,1,0
1.5353625686361474,0.027683164367916374,0.015175015235027714,0,0,1,0,1,0
0.45771821411909275,0.5517652671459864,1.6427145918754569,0,1,0,1,0,0
-0.6199261403979618,0.05205907612503591,0.5802076229743465,1,0,1,0,0,1
-0.21580950745406632,0.5395773112674267,-0.0032499611042978984,1,1,0,0,0,1
-0.41786782392601407,1.0088136125919778,0.23627473130693505,1,0,1,0,1,0
0.5250709862764087,-1.9284837541409265,-0.2919079237537325,1,1,0,0,1,0
1.1985987078495677,1.4110161565844501,1.440039852142875,0,1,0,1,0,0
-1.4955121784430685,-0.44764711489591463,1.354056629226022,0,0,1,0,0,1
-0.0811039631394345,0.8686521199885404,0.10729989693165577,0,0,1,0,1,0
0.7944820749056724,-1.0814208205810225,-1.5632312911671997,1,0,1,1,0,0
0.45771821411909275,0.5456712892067066,-0.519149298605415,1,1,0,0,0,1
0.12095435333251321,-2.172242871712122,0.6539075283316489,1,0,1,0,1,0
0.05360158117519731,-1.75785237184109,-1.4281147980121451,0,1,0,1,0,0
0.1883071254898291,0.1739386349106336,1.0531153490170373,1,0,1,0,0,1
0.05360158117519731,-0.4963989384101537,0.32225795422378795,1,1,0,1,0,0
-1.2934538619711209,-0.8437556809491071,-0.19978304205710443,1,1,0,1,0,0
-1.2934538619711209,0.2653483039998319,-1.600081243845851,0,1,0,0,1,0
1.4680097964788315,0.08252896582143533,0.7705990451473779,0,0,1,0,0,1
1.063893163534936,-0.014974681207042819,0.5187910351765944,1,0,1,0,1,0
-0.8219844568699095,0.027683164367916374,-1.1640234704818115,1,0,1,1,0,0
0.7944820749056724,0.027683164367916374,-0.49458266348631424,0,1,0,0,1,0
0.3230126698044609,0.027683164367916374,-0.08923318402115075,1,0,1,0,1,0
-0.21580950745406632,0.08862294376071522,-0.2734829474144069,0,1,0,1,0,0
-1.226101089813805,0.259254326060552,1.3417733116664718,0,0,1,0,0,1
1.4680097964788315,-0.033256615024882474,-1.4281147980121451,1,0,1,0,0,1
-1.4281594062857528,-0.1795120855675997,1.4461815109226503,0,0,1,1,0,0
-1.091395545499173,1.6121174285806863,-1.1394568353627106,0,0,1,0,1,0
0.05360158117519731,-1.2276762911237398,-1.299139963636866,0,0,1,0,1,0
0.39036544196177686,2.1361995313587565,0.6784741634507497,1,0,1,0,1,0
0.3230126698044609,0.4725435539353479,-1.6246478789649519,0,0,1,0,1,0
1.3333042521641996,-0.2587337987782382,0.6477658695518738,0,0,1,0,0,1
-1.158748317656489,0.027683164367916374,-1.2929983048570908,1,0,1,0,0,1
0.05360158117519731,0.22269045842487267,0.5740659641945712,1,0,1,1,0,0
1.6027153407934631,1.4902378697950887,-0.6235574978615935,0,0,1,0,1,0
1.4006570243215155,0.027683164367916374,0.18714146106873342,0,1,0,0,1,0
-0.8219844568699095,0.417697752481829,-0.6358408154211439,0,0,1,0,1,0
1.670068112950779,1.4597679800986891,1.3049233589878206,0,0,1,0,0,1
-1.7649232670723323,0.39941581866398934,0.18099980228895823,0,1,0,1,0,0
0.6597765305910405,0.6553628921137444,1.3356316528866965,0,0,1,0,1,0
-0.1484567352967504,0.1312807893356744,-0.3287578764323837,0,0,1,1,0,0
0.3230126698044609,-0.9717292176739847,1.6427145918754569,1,1,0,1,0,0
-0.8893372290272255,-0.19779401938543936,-0.8016656024750745,0,0,1,1,0,0
0.05360158117519731,-0.2587337987782382,-0.058524890122274735,0,0,1,0,1,0
1.1312459356922517,-0.15513617381048017,-0.8078072612548496,1,1,0,0,1,0
-0.3505150517686981,0.027683164367916374,-0.5130076398256398,0,0,1,1,0,0
-0.28316227961138224,0.16175067903207382,-1.4342564567919205,0,1,0,1,0,0
-1.226101089813805,-0.08810241647840143,0.24241639008671026,0,1,0,0,0,1
1.4006570243215155,1.6974331197306047,-0.9060738017312528,1,1,0,0,0,1
0.1883071254898291,0.14346874521423417,-0.23663299473575566,1,1,0,1,0,0
-1.091395545499173,0.4847315098139077,-0.6726907680997951,0,0,1,1,0,0
0.39036544196177686,0.9174039435027795,-1.2745733285177652,0,1,0,0,0,1
1.4006570243215155,0.027683164367916374,1.1759485246125412,1,0,1,0,0,1
-0.0811039631394345,0.576141178903106,0.445091129819292,0,0,1,1,0,0
-1.7649232670723323,-0.3684254016852761,0.5802076229743465,0,1,0,1,0,0
0.8618348470629882,-0.6670303207099905,-0.7279656971177719,0,1,0,1,0,0
0.39036544196177686,-0.2221699311425589,-0.3778911466705853,0,0,1,0,1,0
0.05360158117519731,-0.36233142374599625,-0.2919079237537325,1,1,0,0,0,1
0.05360158117519731,-0.3684254016852761,-0.8630821902728265,0,1,0,0,0,1
1.3333042521641996,-1.0509509308846232,0.475799423718168,1,0,1,1,0,0
-0.6872789125552777,-1.1484545779131012,0.4205244947001912,1,0,1,0,0,1
-1.6302177227577004,-2.1356790040764424,-0.21820801839643003,0,1,0,1,0,0
-0.0811039631394345,-2.377914627162818,-1.3851231865537188,0,1,0,0,1,0
0.12095435333251321,0.6858327818101438,-0.08309152524137556,1,1,0,1,0,0
-1.6302177227577004,-0.24045186496039855,-1.059615271225633,0,0,1,0,1,0
-0.7546316847125936,0.11909283345711465,0.7951656802664786,0,0,1,0,0,1
0.6597765305910405,0.4055097966032692,-0.9306404368503537,1,1,0,1,0,0
-0.8219844568699095,-0.5024929163494336,-1.1026068826840594,0,0,1,0,0,1
-1.2934538619711209,-0.5207748501672732,-0.3410411939919341,0,1,0,0,0,1
-1.6302177227577004,1.3378884213130915,1.5690146865181545,1,1,0,0,0,1
1.670068112950779,-0.38670733550311576,-1.6246478789649519,1,0,1,1,0,0
1.670068112950779,0.4420736642389485,-0.6788324268795703,1,0,1,1,0,0
1.1312459356922517,-2.1844308275906816,-1.0657569300054082,0,1,0,1,0,0
-0.8219844568699095,1.8071247226376426,-0.02167493744362351,0,1,0,0,1,0
0.39036544196177686,1.575553560945007,-0.4454493932481126,1,0,1,1,0,0
0.45771821411909275,-0.2831097105353577,0.7583157275878274,0,1,0,1,0,0
-0.21580950745406632,-0.2221699311425589,0.34682458934288873,1,0,1,0,1,0
0.7944820749056724,-1.2398642470022996,-0.3041912413132829,1,1,0,0,1,0
1.4680097964788315,0.4055097966032692,1.6365729330956815,1,1,0,1,0,0
1.3333042521641996,0.2653483039998319,0.35910790690243916,1,1,0,0,1,0
1.1312459356922517,0.6858327818101438,0.08273326181255496,1,0,1,0,1,0
-0.6872789125552777,0.7589605170815025,-0.0032499611042978984,1,0,1,1,0,0
-0.21580950745406632,0.7711484729600623,-1.6492145140840526,0,1,0,0,1,0
-0.013751190982118602,-0.033256615024882474,-0.7648156497964232,1,1,0,0,0,1
0.39036544196177686,2.302260430204133,-1.4403981155716956,0,0,1,0,0,1
0.5250709862764087,-1.3008040263950984,-1.42197313923237,0,0,1,1,0,0
-1.6302177227577004,-0.7889098794955881,0.3161162954440127,1,0,1,1,0,0
0.5924237584337245,0.8686521199885404,-0.40245778178968616,0,0,1,1,0,0
-1.226101089813805,0.027683164367916374,0.7091824573496258,1,1,0,0,1,0
0.8618348470629882,0.027683164367916374,0.9671321261001844,0,1,0,0,0,1
1.3333042521641996,1.4110161565844501,1.5014564399406272,0,0,1,0,1,0
-1.4955121784430685,0.6858327818101438,1.6549979094350071,0,0,1,1,0,0
0.6597765305910405,1.7522789211841237,0.9487071497608587,1,0,1,1,0,0
0.9965403913776201,2.0204139505124386,0.7398907512485018,0,0,1,0,0,1
0.39036544196177686,0.4420736642389485,-0.27962460619418206,0,0,1,1,0,0
1.1985987078495677,-0.008880703267762934,1.016265396338386,1,0,1,0,1,0
-1.226101089813805,-1.544563143966294,1.2435067711900685,0,0,1,0,0,1
0.9965403913776201,-2.1295850261371627,-0.009391619884073103,0,0,1,0,0,1
-0.48522059608332996,1.0636594140454967,1.4093315582439991,0,1,0,0,0,1
-1.4955121784430685,-0.8803195485847864,-1.42197313923237,0,0,1,1,0,0
-1.6975704949150163,-0.47811700459231404,-1.4895313858098973,1,1,0,0,1,0
-1.6975704949150163,0.6127050465387853,-1.1026068826840594,1,0,1,1,0,0
-0.5525733682406458,0.5822351568423859,1.1268152543743397,0,0,1,0,1,0
-0.1484567352967504,-0.8193797691919875,-1.059615271225633,0,0,1,0,0,1
-0.8893372290272255,-1.1728304896702209,1.0346903726777117,0,1,0,0,0,1
1.6027153407934631,-0.23435788702111865,0.21170809618783423,0,1,0,1,0,0
-0.5525733682406458,-1.3617438057878972,-1.5693729499469748,0,0,1,1,0,0
-0.8219844568699095,1.5938354947628466,0.6723325046709746,0,0,1,1,0,0
0.05360158117519731,0.2897242157569514,0.0028916976754773055,0,0,1,1,0,0
0.8618348470629882,0.027683164367916374,1.5198814162799528,0,0,1,1,0,0
-1.6302177227577004,-1.4348715410592559,-0.488441004706539,0,1,0,0,0,1
-0.9566900011845413,1.3074185316166922,-0.18135806571777882,0,1,0,1,0,0
-0.8219844568699095,-0.4537410928351945,0.445091129819292,1,1,0,1,0,0
1.6027153407934631,0.18612659078919336,-1.3851231865537188,1,0,1,0,1,0
0.05360158117519731,-0.8681315927062266,0.2854080015451367,0,0,1,0,0,1
0.05360158117519731,0.8442762082314209,0.2976913191046871,1,0,1,0,0,1
-0.5525733682406458,0.027683164367916374,1.532164733839503,1,1,0,0,1,0
0.1883071254898291,-0.2952976664139175,1.618147956756356,0,0,1,0,0,1
-1.6975704949150163,-0.7523460118599088,0.6416242107720985,1,1,0,0,0,1
0.7271293027483564,0.6492689141744646,1.5505897101788286,1,1,0,0,1,0
0.9965403913776201,0.003307252610796835,-0.4700160283672134,1,0,1,0,1,0
0.3230126698044609,0.5822351568423859,0.7091824573496258,1,0,1,0,0,1
0.5250709862764087,-0.9473533059168652,-0.03395825500317392,1,0,1,1,0,0
-0.48522059608332996,-1.4714354086949353,1.1268152543743397,0,0,1,0,1,0
-0.013751190982118602,0.2958181936962313,-0.9674903895290049,1,0,1,0,0,1
-1.3608066341284368,-1.3434618719700577,-1.0043403422076562,0,0,1,1,0,0
-1.5628649506003844,-0.21607595320327902,1.5690146865181545,0,0,1,1,0,0
-0.9566900011845413,-0.11857230617480086,0.4512327885990672,1,1,0,1,0,0
-1.6975704949150163,-1.4897173425127748,-0.2980495825335077,0,1,0,1,0,0
-0.28316227961138224,-0.22826390908183877,0.7521740688080522,1,0,1,0,1,0
0.8618348470629882,0.027683164367916374,0.4082411771406408,0,1,0,1,0,0
0.9965403913776201,0.5517652671459864,0.5433576702956953,1,1,0,1,0,0
-1.5628649506003844,0.027683164367916374,-0.7955239436952992,1,1,0,0,1,0
0.5924237584337245,0.015495208489356604,1.5505897101788286,0,1,0,1,0,0
-0.0811039631394345,0.15565670109279395,-1.4281147980121451,0,1,0,0,0,1
1.1985987078495677,-0.6792182765885503,1.3601982880057975,0,0,1,0,0,1
-0.0811039631394345,0.2470663701819922,-0.27962460619418206,0,0,1,0,0,1
0.6597765305910405,0.9905316787741382,1.3601982880057975,1,0,1,1,0,0
-0.21580950745406632,1.7035270976698846,-1.0104820009874314,0,0,1,1,0,0
-0.21580950745406632,0.7163026715065434,-1.4895313858098973,1,0,1,0,0,1
-1.5628649506003844,-0.6182784971957513,-1.4772480682503468,0,0,1,0,0,1
